season_id,season,full_name,player,position
11,2016-17,Kevin Long,Long,2
11,2016-17,Dominic Calvert-Lewin,Calvert-Lewin,4
11,2016-17,Mateusz Hewelt,Hewelt,1
11,2016-17,Stuart Taylor,Taylor,1
11,2016-17,Daniel James,James,3
11,2016-17,Thibaud Verlinden,Verlinden,3
11,2016-17,Ryan Allsop,Allsop,1
11,2016-17,Alex Palmer,Palmer,1
11,2016-17,Matthew James,James,3
11,2016-17,Ben Woodburn,Woodburn,3
11,2016-17,Joshua Sims,Sims,3
11,2016-17,Andrew Eleftheriou,Eleftheriou,2
11,2016-17,Michael Phillips,Phillips,3
11,2016-17,Oluwatosin Adarabioyo,Tosin Adarabioyo,2
11,2016-17,Alex Pike,Pike,2
11,2016-17,Marcus Browne,Browne,3
11,2016-17,Domingos Quina,Quina,3
11,2016-17,Noor Husin,Husin,3
11,2016-17,Aaron Wan-Bissaka,Wan-Bissaka,3
11,2016-17,Josh Maja,Maja,4
11,2016-17,Rekeem Harper,Harper,3
11,2016-17,Ethan Robson,Ethan Robson,3
11,2016-17,Jonjoe Kenny,Kenny,2
11,2016-17,Elliot Embleton,Embleton,3
11,2016-17,Declan Rice,Rice,3
11,2016-17,Charlie Rowan,Rowan,2
11,2016-17,Michael Folivi,Folivi,4
11,2016-17,Brandon Mason,Mason,2
11,2016-17,Carl Stewart,Stewart,3
11,2016-17,Harry Lewis,Lewis,1
11,2016-17,Michael Ledger,Ledger,2
11,2016-17,Gabriel Fernando de Jesus,Jesus,4
11,2016-17,Joey Barton,Barton,3
11,2016-17,Ademola Lookman,Lookman,3
11,2016-17,Wilfred Ndidi,Ndidi,3
11,2016-17,Rudy Gestede,Gestede,4
11,2016-17,Evandro Goebel,Evandro,3
11,2016-17,Joel Taylor,Taylor,2
11,2016-17,Luciano Narsingh,Narsingh,3
11,2016-17,Martin Olsson,Olsson,2
11,2016-17,Omar Elabdellaoui,Elabdellaoui,2
11,2016-17,Joleon Lescott,Lescott,2
11,2016-17,Mauro Zárate,Zárate,4
11,2016-17,M'Baye Niang,Niang,4
11,2016-17,Andrea Ranocchia,Ranocchia,2
11,2016-17,Giedrius Arlauskis,Arlauskis,1
11,2016-17,Robbie Brady,Brady,3
11,2016-17,Ashley Westwood,Westwood,3
11,2016-17,Jordan Ayew,Ayew,4
11,2016-17,Manolo Gabbiadini,Gabbiadini,4
11,2016-17,Alfred N'Diaye,N'Diaye,3
11,2016-17,Molla Wagué,Wagué,2
11,2016-17,Luka Milivojevic,Milivojevic,3
11,2016-17,Kamil Grosicki,Grosicki,3
11,2016-17,Thomas Edwards,Edwards,2
11,2016-17,Baily Cargill,Cargill,2
11,2016-17,Mouez Hassen,Hassen,1
11,2016-17,Daniel Agyei,Agyei,4
11,2016-17,Martín Cáceres,Cáceres,2
11,2016-17,Harry Wilson,Wilson,3
11,2016-17,Connor Roberts,Roberts,2
11,2016-17,Matthew Willock,Willock,3
11,2016-17,Axel Tuanzebe,Tuanzebe,2
11,2016-17,Damian Emiliano Martinez,Martinez,1
11,2016-17,Joe Williams,Joe Williams,3
11,2016-17,Dion Pereira,Pereira,3
11,2016-17,Matt Macey,Macey,1
11,2016-17,James Husband,Husband,2
11,2016-17,Joel Dinis Castro Pereira,Joel Pereira,1
11,2016-17,Eduardo Dos Reis Carvalho,Eduardo,1
11,2016-17,Moses Makasi,Makasi,3
11,2016-17,Nathan Holland,Holland,3
11,2016-17,Rhian Brewster,Brewster,4
11,2016-17,Scott McTominay,McTominay,3
11,2016-17,Angus Gunn,Gunn,1
11,2016-17,Demetri Mitchell,Mitchell,2
11,2016-17,Elliott Moore,Moore,2
11,2016-17,Filip Lesniak,Lesniak,3
11,2016-17,Samuel Shashoua,Shashoua,3
11,2016-17,Zachary Dearnley,Dearnley,3
11,2016-17,Joshua Harrop,Harrop,3
11,2016-17,Daniel Kemp,Kemp,3
11,2016-17,Daniel Batty,Batty,3
11,2016-17,Aaron Ramsdale,Ramsdale,1
11,2016-17,Matthew Worthington,Worthington,3
11,2016-17,Sam Surridge,Surridge,4
11,2016-17,Angel Gomes,Gomes,3
11,2016-17,Kieran O'Hara,O'Hara,1
11,2016-17,Gerhard Tremmel,Tremmel,1
11,2016-17,Rene Gilmartin,Gilmartin,1
12,2017-18,David Ospina,Ospina,1
12,2017-18,Petr Cech,Cech,1
12,2017-18,Damian Emiliano Martinez,Martinez,1
12,2017-18,Laurent Koscielny,Koscielny,2
12,2017-18,Per Mertesacker,Mertesacker,2
12,2017-18,Gabriel Armando de Abreu,Gabriel,2
12,2017-18,Héctor Bellerín,Bellerín,2
12,2017-18,Carl Jenkinson,Jenkinson,2
12,2017-18,Nacho Monreal,Monreal,2
12,2017-18,Rob Holding,Holding,2
12,2017-18,Shkodran Mustafi,Mustafi,2
12,2017-18,Sead Kolasinac,Kolasinac,2
12,2017-18,Mesut Özil,Özil,3
12,2017-18,Santiago Cazorla,Cazorla,3
12,2017-18,Aaron Ramsey,Ramsey,3
12,2017-18,Francis Coquelin,Coquelin,3
12,2017-18,Alex Iwobi,Iwobi,3
12,2017-18,Mohamed Elneny,Elneny,3
12,2017-18,Granit Xhaka,Xhaka,3
12,2017-18,Jack Wilshere,Wilshere,3
12,2017-18,Danny Welbeck,Welbeck,4
12,2017-18,Lucas Pérez,Pérez,4
12,2017-18,Alexandre Lacazette,Lacazette,4
12,2017-18,Henrikh Mkhitaryan,Mkhitaryan,3
12,2017-18,Calum Chambers,Chambers,2
12,2017-18,Reiss Nelson,Nelson,3
12,2017-18,Ainsley Maitland-Niles,Maitland-Niles,3
12,2017-18,Matt Macey,Macey,1
12,2017-18,Edward Nketiah,Nketiah,4
12,2017-18,Mathieu Debuchy,Debuchy,2
12,2017-18,Konstantinos Mavropanos,Mavropanos,2
12,2017-18,Pierre-Emerick Aubameyang,Aubameyang,4
12,2017-18,Joseph Willock,Willock,3
12,2017-18,Jordi Osei-Tutu,Osei-Tutu,2
12,2017-18,Asmir Begovic,Begovic,1
12,2017-18,Artur Boruc,Boruc,1
12,2017-18,Adam Federici,Federici,1
12,2017-18,Simon Francis,Francis,2
12,2017-18,Steve Cook,Steve Cook,2
12,2017-18,Charlie Daniels,Daniels,2
12,2017-18,Adam Smith,Adam Smith,2
12,2017-18,Tyrone Mings,Mings,2
12,2017-18,Bradley Smith,Brad Smith,2
12,2017-18,Nathan Aké,Aké,2
12,2017-18,Harry Arter,Arter,3
12,2017-18,Marc Pugh,Pugh,3
12,2017-18,Andrew Surman,Surman,3
12,2017-18,Junior Stanislas,Stanislas,3
12,2017-18,Dan Gosling,Gosling,3
12,2017-18,Max Gradel,Gradel,3
12,2017-18,Jordon Ibe,Ibe,3
12,2017-18,Lewis Cook,Lewis Cook,3
12,2017-18,Ryan Fraser,Fraser,3
12,2017-18,Callum Wilson,Wilson,4
12,2017-18,Benik Afobe,Afobe,4
12,2017-18,Lys Mousset,Mousset,4
12,2017-18,Joshua King,King,4
12,2017-18,Jermain Defoe,Defoe,4
12,2017-18,Aaron Ramsdale,Ramsdale,1
12,2017-18,Jack Simpson,Simpson,2
12,2017-18,Emerson Hyndman,Hyndman,3
12,2017-18,Connor Mahoney,Mahoney,3
12,2017-18,Matt Butcher,Butcher,3
12,2017-18,Kyle Taylor,Taylor,3
12,2017-18,Niki Mäenpää,Mäenpää,1
12,2017-18,Mathew Ryan,Ryan,1
12,2017-18,Lewis Dunk,Dunk,2
12,2017-18,Shane Duffy,Duffy,2
12,2017-18,Uwe Hünemeier,Hünemeier,2
12,2017-18,Bruno Saltor Grau,Bruno,2
12,2017-18,Gaëtan Bong,Bong,2
12,2017-18,Liam Rosenior,Rosenior,2
12,2017-18,Connor Goldson,Goldson,2
12,2017-18,Anthony Knockaert,Knockaert,3
12,2017-18,Dale Stephens,Stephens,3
12,2017-18,Beram Kayal,Kayal,3
12,2017-18,Steve Sidwell,Sidwell,3
12,2017-18,Solomon March,March,3
12,2017-18,Jiri Skalak,Skalak,3
12,2017-18,Oliver Norwood,Norwood,3
12,2017-18,Jamie Murphy,Murphy,3
12,2017-18,Pascal Groß,Groß,3
12,2017-18,Glenn Murray,Murray,4
12,2017-18,Tomer Hemed,Hemed,4
12,2017-18,Sam Baldock,Baldock,4
12,2017-18,Leonardo Ulloa,Ulloa,4
12,2017-18,Markus Suttner,Suttner,2
12,2017-18,Isaiah Brown,Brown,3
12,2017-18,Davy Pröpper,Pröpper,3
12,2017-18,José Heriberto Izquierdo Mena,Izquierdo,3
12,2017-18,Ezequiel Schelotto,Schelotto,2
12,2017-18,Tim Krul,Krul,1
12,2017-18,Jayson Molumby,Molumby,3
12,2017-18,Jürgen Locadia,Locadia,4
12,2017-18,Tom Heaton,Heaton,1
12,2017-18,Paul Robinson,Robinson,1
12,2017-18,Matthew Lowton,Lowton,2
12,2017-18,Ben Mee,Mee,2
12,2017-18,Stephen Ward,Ward,2
12,2017-18,James Tarkowski,Tarkowski,2
12,2017-18,Kevin Long,Long,2
12,2017-18,Charlie Taylor,Taylor,2
12,2017-18,Scott Arfield,Arfield,3
12,2017-18,Dean Marney,Marney,3
12,2017-18,Johann Berg Gudmundsson,Gudmundsson,3
12,2017-18,Steven Defour,Defour,3
12,2017-18,Jeff Hendrick,Hendrick,3
12,2017-18,Robbie Brady,Brady,3
12,2017-18,Ashley Westwood,Westwood,3
12,2017-18,Jonathan Walters,Walters,3
12,2017-18,Jack Cork,Cork,3
12,2017-18,Sam Vokes,Vokes,4
12,2017-18,Ashley Barnes,Barnes,4
12,2017-18,Aaron Lennon,Lennon,3
12,2017-18,Nahki Wells,Wells,4
12,2017-18,Phil Bardsley,Bardsley,2
12,2017-18,Georges-Kévin Nkoudou,Nkoudou,3
12,2017-18,Nick Pope,Pope,1
12,2017-18,Chris Wood,Wood,4
12,2017-18,Adam Legzdins,Legzdins,1
12,2017-18,Anders Lindegaard,Lindegaard,1
12,2017-18,Fredrik Ulvestad,Ulvestad,3
12,2017-18,Aiden O'Neill,O'Neill,3
12,2017-18,Dwight McNeil,McNeil,4
12,2017-18,Olivier Giroud,Giroud,4
12,2017-18,Thibaut Courtois,Courtois,1
12,2017-18,Eduardo dos Reis Carvalho,Eduardo,1
12,2017-18,Willy Caballero,Caballero,1
12,2017-18,César Azpilicueta,Azpilicueta,2
12,2017-18,Gary Cahill,Cahill,2
12,2017-18,Marcos Alonso,Alonso,2
12,2017-18,David Luiz Moreira Marinho,David Luiz,2
12,2017-18,Victor Moses,Moses,2
12,2017-18,Antonio Rüdiger,Rüdiger,2
12,2017-18,Eden Hazard,Hazard,3
12,2017-18,Cesc Fàbregas,Fàbregas,3
12,2017-18,Willian Borges Da Silva,Willian,3
12,2017-18,Pedro Rodríguez Ledesma,Pedro,3
12,2017-18,N'Golo Kanté,Kanté,3
12,2017-18,Michy Batshuayi,Batshuayi,4
12,2017-18,Diego Da Silva Costa,Costa,4
12,2017-18,Ross Barkley,Barkley,3
12,2017-18,Kasey Palmer,Palmer,3
12,2017-18,Daniel Drinkwater,Drinkwater,3
12,2017-18,Tiemoué Bakayoko,Bakayoko,3
12,2017-18,Andreas Christensen,Christensen,2
12,2017-18,Charly Musonda,Musonda,3
12,2017-18,Álvaro Morata,Morata,4
12,2017-18,Fikayo Tomori,Tomori,2
12,2017-18,Kyle Scott,Scott,3
12,2017-18,Jeremie Boga,Boga,3
12,2017-18,Davide Zappacosta,Zappacosta,2
12,2017-18,Ethan Ampadu,Ampadu,3
12,2017-18,Callum Hudson-Odoi,Hudson-Odoi,3
12,2017-18,Dujon Sterling,Sterling,2
12,2017-18,Emerson Palmieri dos Santos,Emerson,2
12,2017-18,Trevoh Chalobah,Chalobah,2
12,2017-18,Ruben Loftus-Cheek,Loftus-Cheek,3
12,2017-18,Wayne Hennessey,Hennessey,1
12,2017-18,Julian Speroni,Speroni,1
12,2017-18,James Tomkins,Tomkins,2
12,2017-18,Scott Dann,Dann,2
12,2017-18,Joel Ward,Ward,2
12,2017-18,Martin Kelly,Kelly,2
12,2017-18,Damien Delaney,Delaney,2
12,2017-18,Pape Souaré,Souaré,2
12,2017-18,Jeffrey Schlupp,Schlupp,2
12,2017-18,Patrick van Aanholt,van Aanholt,2
12,2017-18,Jason Puncheon,Puncheon,3
12,2017-18,Wilfried Zaha,Zaha,3
12,2017-18,James McArthur,McArthur,3
12,2017-18,Chung-yong Lee,Lee Chung-yong,3
12,2017-18,Yohan Cabaye,Cabaye,3
12,2017-18,Bakary Sako,Sako,3
12,2017-18,Andros Townsend,Townsend,3
12,2017-18,Luka Milivojevic,Milivojevic,3
12,2017-18,Connor Wickham,Wickham,4
12,2017-18,Christian Benteke,Benteke,4
12,2017-18,Mamadou Sakho,Sakho,2
12,2017-18,Timothy Fosu-Mensah,Fosu-Mensah,2
12,2017-18,Jairo Riedewald,Riedewald,2
12,2017-18,Jason Lokilo,Lokilo,3
12,2017-18,Olayinka Fredrick Oladotun Ladapo,Ladapo,4
12,2017-18,Sullay Kaikai,Kaikai,3
12,2017-18,Keshi Anderson,Anderson,4
12,2017-18,Levi Lumeka,Lumeka,3
12,2017-18,Jordon Mutch,Mutch,3
12,2017-18,Dion Henry,Henry,1
12,2017-18,Aaron Wan-Bissaka,Wan-Bissaka,3
12,2017-18,Jaroslaw Jach,Jach,2
12,2017-18,Erdal Rakip,Rakip,3
12,2017-18,Alexander Sørloth,Sørloth,4
12,2017-18,Nya Kirby,Kirby,3
12,2017-18,Diego Cavalieri,Cavalieri,1
12,2017-18,James Daly,Daly,4
12,2017-18,Theo Walcott,Walcott,3
12,2017-18,Jordan Pickford,Pickford,1
12,2017-18,Joel Robles,Robles,1
12,2017-18,Maarten Stekelenburg,Stekelenburg,1
12,2017-18,Leighton Baines,Baines,2
12,2017-18,Seamus Coleman,Coleman,2
12,2017-18,Phil Jagielka,Jagielka,2
12,2017-18,Matthew Pennington,Pennington,2
12,2017-18,Ramiro Funes Mori,Funes Mori,2
12,2017-18,Ashley Williams,Williams,2
12,2017-18,Mason Holgate,Holgate,2
12,2017-18,Jonjoe Kenny,Kenny,2
12,2017-18,Michael Keane,Keane,2
12,2017-18,Yannick Bolasie,Bolasie,3
12,2017-18,Kevin Mirallas,Mirallas,3
12,2017-18,James McCarthy,McCarthy,3
12,2017-18,Muhamed Besic,Besic,3
12,2017-18,Morgan Schneiderlin,Schneiderlin,3
12,2017-18,Idrissa Gueye,Gueye,3
12,2017-18,Tom Davies,Davies,3
12,2017-18,Ademola Lookman,Lookman,3
12,2017-18,Davy Klaassen,Klaassen,3
12,2017-18,Dominic Calvert-Lewin,Calvert-Lewin,4
12,2017-18,Sandro Ramírez,Sandro,4
12,2017-18,Wayne Rooney,Rooney,4
12,2017-18,Gylfi Sigurdsson,Sigurdsson,3
12,2017-18,Cuco Martina,Martina,2
12,2017-18,Eliaquim Mangala,Mangala,2
12,2017-18,Nikola Vlasic,Vlasic,3
12,2017-18,Oumar Niasse,Niasse,4
12,2017-18,Beni Baningime,Baningime,3
12,2017-18,Cenk Tosun,Tosun,4
12,2017-18,Luke Garbutt,Garbutt,2
12,2017-18,Joel Coleman,Coleman,1
12,2017-18,Jonas Lössl,Lössl,1
12,2017-18,Christopher Schindler,Schindler,2
12,2017-18,Chris Löwe,Löwe,2
12,2017-18,Tommy Smith,Smith,2
12,2017-18,Michael Hefele,Hefele,2
12,2017-18,Martin Cranie,Cranie,2
12,2017-18,Jon Gorenc Stankovic,Stankovic,2
12,2017-18,Mark Hudson,Hudson,2
12,2017-18,Mathias Jorgensen,Zanka,2
12,2017-18,Aaron Mooy,Mooy,3
12,2017-18,Rajiv van La Parra,van La Parra,3
12,2017-18,Jonathan Hogg,Hogg,3
12,2017-18,Philip Billing,Billing,3
12,2017-18,Joe Lolley,Lolley,3
12,2017-18,Jack Payne,Payne,3
12,2017-18,Dean Whitehead,Whitehead,3
12,2017-18,Harry Bunn,Bunn,3
12,2017-18,Sean Scannell,Scannell,3
12,2017-18,Elias Kachunga,Kachunga,3
12,2017-18,Tom Ince,Ince,3
12,2017-18,Danny Williams,Williams,3
12,2017-18,Collin Quaner,Quaner,4
12,2017-18,Laurent Depoitre,Depoitre,4
12,2017-18,Steve Mounie,Mounie,4
12,2017-18,Scott Malone,Malone,2
12,2017-18,Florent Hadergjonaj,Hadergjonaj,2
12,2017-18,Abdelhamid Sabiri,Sabiri,3
12,2017-18,Robert Green,Green,1
12,2017-18,Terence Kongolo,Kongolo,2
12,2017-18,Alex Pritchard,Pritchard,3
12,2017-18,Kasper Schmeichel,Schmeichel,1
12,2017-18,Ben Hamer,Hamer,1
12,2017-18,Wes Morgan,Morgan,2
12,2017-18,Christian Fuchs,Fuchs,2
12,2017-18,Danny Simpson,Simpson,2
12,2017-18,Robert Huth,Huth,2
12,2017-18,Yohan Benalouane,Benalouane,2
12,2017-18,Benjamin Chilwell,Chilwell,2
12,2017-18,Harry Maguire,Maguire,2
12,2017-18,Riyad Mahrez,Mahrez,3
12,2017-18,Marc Albrighton,Albrighton,3
12,2017-18,Demarai Gray,Gray,3
12,2017-18,Daniel Amartey,Amartey,3
12,2017-18,Nampalys Mendy,Mendy,3
12,2017-18,Wilfred Ndidi,Ndidi,3
12,2017-18,Ahmed Musa,Musa,3
12,2017-18,Vicente Iborra,Iborra,3
12,2017-18,Jamie Vardy,Vardy,4
12,2017-18,Shinji Okazaki,Okazaki,4
12,2017-18,Kelechi Iheanacho,Iheanacho,4
12,2017-18,Eldin Jakupovic,Jakupovic,1
12,2017-18,Matty James,James,3
12,2017-18,Aleksandar Dragovic,Dragovic,2
12,2017-18,Hamza Choudhury,Choudhury,3
12,2017-18,George Thomas,Thomas,3
12,2017-18,Adrien Sebastian Perruchet Silva,Silva,3
12,2017-18,Fousseni Diabaté,Diabaté,4
12,2017-18,Harvey Barnes,Barnes,3
12,2017-18,Sam Hughes,Hughes,2
12,2017-18,Layton Ndukwu,Ndukwu,2
12,2017-18,Alex Oxlade-Chamberlain,Chamberlain,3
12,2017-18,Simon Mignolet,Mignolet,1
12,2017-18,Loris Karius,Karius,1
12,2017-18,Dejan Lovren,Lovren,2
12,2017-18,Alberto Moreno,Moreno,2
12,2017-18,Nathaniel Clyne,Clyne,2
12,2017-18,Joseph Gomez,Gomez,2
12,2017-18,Joel Matip,Matip,2
12,2017-18,Ragnar Klavan,Klavan,2
12,2017-18,James Milner,Milner,2
12,2017-18,Trent Alexander-Arnold,Alexander-Arnold,2
12,2017-18,Leiva Lucas,Lucas,3
12,2017-18,Jordan Henderson,Henderson,3
12,2017-18,Philippe Coutinho,Coutinho,3
12,2017-18,Emre Can,Can,3
12,2017-18,Adam Lallana,Lallana,3
12,2017-18,Oluwaseyi Ojo,Sheyi Ojo,3
12,2017-18,Sadio Mané,Mané,3
12,2017-18,Marko Grujic,Grujic,3
12,2017-18,Georginio Wijnaldum,Wijnaldum,3
12,2017-18,Ben Woodburn,Woodburn,3
12,2017-18,Mohamed Salah,Salah,3
12,2017-18,Roberto Firmino,Firmino,4
12,2017-18,Danny Ings,Ings,4
12,2017-18,Divock Origi,Origi,4
12,2017-18,Dominic Solanke,Solanke,4
12,2017-18,Virgil van Dijk,van Dijk,2
12,2017-18,Andrew Robertson,Robertson,2
12,2017-18,Jon Flanagan,Flanagan,2
12,2017-18,Danny Ward,Ward,1
12,2017-18,Conor Masterson,Masterson,2
12,2017-18,Curtis Jones,Jones,3
12,2017-18,Rafael Camacho,Camacho,3
12,2017-18,Ederson Santana de Moraes,Ederson,1
12,2017-18,Claudio Bravo,Bravo,1
12,2017-18,John Stones,Stones,2
12,2017-18,Aleksandar Kolarov,Kolarov,2
12,2017-18,Vincent Kompany,Kompany,2
12,2017-18,Nicolás Otamendi,Otamendi,2
12,2017-18,Fabian Delph,Delph,3
12,2017-18,Raheem Sterling,Sterling,3
12,2017-18,David Silva,David Silva,3
12,2017-18,Gnegneri Yaya Touré,Yaya Touré,3
12,2017-18,Fernando Luiz Rosa,Fernandinho,3
12,2017-18,Fernando Francisco Reges,Fernando,3
12,2017-18,Kevin De Bruyne,De Bruyne,3
12,2017-18,Ilkay Gündogan,Gündogan,3
12,2017-18,Manuel Agudo Durán,Nolito,3
12,2017-18,Leroy Sané,Sané,3
12,2017-18,Bernardo Mota Veiga de Carvalho e Silva,Bernardo Silva,3
12,2017-18,Sergio Agüero,Agüero,4
12,2017-18,Gabriel Fernando de Jesus,Jesus,4
12,2017-18,Kyle Walker,Walker,2
12,2017-18,Danilo Luiz da Silva,Danilo,2
12,2017-18,Benjamin Mendy,Mendy,2
12,2017-18,Phil Foden,Foden,3
12,2017-18,Brahim Diaz,Diaz,3
12,2017-18,Oleksandr Zinchenko,Zinchenko,3
12,2017-18,Oluwatosin Adarabioyo,Adarabioyo,2
12,2017-18,Aymeric Laporte,Laporte,2
12,2017-18,Lukas Nmecha,Nmecha,4
12,2017-18,Alexis Sánchez,Sánchez,3
12,2017-18,Nemanja Matic,Matic,3
12,2017-18,David De Gea,De Gea,1
12,2017-18,Sergio Romero,Romero,1
12,2017-18,Joel Dinis Castro Pereira,Joel Pereira,1
12,2017-18,Chris Smalling,Smalling,2
12,2017-18,Phil Jones,Jones,2
12,2017-18,Luke Shaw,Shaw,2
12,2017-18,Marcos Rojo,Rojo,2
12,2017-18,Antonio Valencia,Valencia,2
12,2017-18,Matteo Darmian,Darmian,2
12,2017-18,Daley Blind,Blind,2
12,2017-18,Eric Bailly,Bailly,2
12,2017-18,Axel Tuanzebe,Tuanzebe,2
12,2017-18,Victor Lindelöf,Lindelöf,2
12,2017-18,Juan Mata,Mata,3
12,2017-18,Marouane Fellaini,Fellaini,3
12,2017-18,Michael Carrick,Carrick,3
12,2017-18,Ashley Young,Young,3
12,2017-18,Ander Herrera,Herrera,3
12,2017-18,Jesse Lingard,Lingard,3
12,2017-18,Anthony Martial,Martial,3
12,2017-18,Paul Pogba,Pogba,3
12,2017-18,Scott McTominay,McTominay,3
12,2017-18,Marcus Rashford,Rashford,4
12,2017-18,Romelu Lukaku,Lukaku,4
12,2017-18,Andreas Pereira,Pereira,3
12,2017-18,Zlatan Ibrahimovic,Ibrahimovic,4
12,2017-18,Robert Kenedy Nunes do Nascimento,Kenedy,3
12,2017-18,Islam Slimani,Slimani,4
12,2017-18,Robert Elliot,Elliot,1
12,2017-18,Karl Darlow,Darlow,1
12,2017-18,DeAndre Yedlin,Yedlin,2
12,2017-18,Ciaran Clark,Clark,2
12,2017-18,Jamaal Lascelles,Lascelles,2
12,2017-18,Paul Dummett,Dummett,2
12,2017-18,Grant Hanley,Hanley,2
12,2017-18,Jesús Gámez Duarte,Gámez,2
12,2017-18,Florian Lejeune,Lejeune,2
12,2017-18,Matt Ritchie,Ritchie,3
12,2017-18,Jonjo Shelvey,Shelvey,3
12,2017-18,Yoan Gouffran,Gouffran,3
12,2017-18,Mohamed Diamé,Diamé,3
12,2017-18,Jack Colback,Colback,3
12,2017-18,Christian Atsu,Atsu,3
12,2017-18,Dwight Gayle,Gayle,4
12,2017-18,Ayoze Pérez,Pérez,4
12,2017-18,Aleksandar Mitrovic,Mitrovic,4
12,2017-18,Daryl Murphy,Murphy,4
12,2017-18,Massadio Haidara,Haidara,2
12,2017-18,Siem de Jong,de Jong,3
12,2017-18,Rolando Aarons,Aarons,3
12,2017-18,Javier Manquillo,Manquillo,2
12,2017-18,Jacob Murphy,Murphy,3
12,2017-18,Jose Luis Mato Sanmartín,Joselu,4
12,2017-18,Chancel Mbemba,Mbemba,2
12,2017-18,Mikel Merino,Merino,3
12,2017-18,Isaac Hayden,Hayden,3
12,2017-18,Henri Saivet,Saivet,3
12,2017-18,Freddie Woodman,Woodman,1
12,2017-18,Martin Dubravka,Dubravka,1
12,2017-18,Alex McCarthy,McCarthy,1
12,2017-18,Fraser Forster,Forster,1
12,2017-18,Ryan Bertrand,Bertrand,2
12,2017-18,Maya Yoshida,Yoshida,2
12,2017-18,Matt Targett,Targett,2
12,2017-18,Cédric Soares,Cédric,2
12,2017-18,Jérémy Pied,Pied,2
12,2017-18,Jack Stephens,Stephens,2
12,2017-18,Sam McQueen,McQueen,2
12,2017-18,Jan Bednarek,Bednarek,2
12,2017-18,Steven Davis,Davis,3
12,2017-18,James Ward-Prowse,Ward-Prowse,3
12,2017-18,Dusan Tadic,Tadic,3
12,2017-18,Jordy Clasie,Clasie,3
12,2017-18,Oriol Romeu Vidal,Oriol Romeu,3
12,2017-18,Pierre-Emile Højbjerg,Højbjerg,3
12,2017-18,Sofiane Boufal,Boufal,3
12,2017-18,Joshua Sims,Sims,3
12,2017-18,Nathan Redmond,Redmond,3
12,2017-18,Shane Long,Long,4
12,2017-18,Charlie Austin,Austin,4
12,2017-18,Manolo Gabbiadini,Gabbiadini,4
12,2017-18,Mario Lemina,Lemina,3
12,2017-18,Stuart Taylor,Taylor,1
12,2017-18,Wesley Hoedt,Hoedt,2
12,2017-18,Michael Obafemi,Obafemi,4
12,2017-18,Guido Carrillo,Carrillo,4
12,2017-18,Kurt Zouma,Zouma,2
12,2017-18,Jack Butland,Butland,1
12,2017-18,Lee Grant,Grant,1
12,2017-18,Ryan Shawcross,Shawcross,2
12,2017-18,Geoff Cameron,Cameron,2
12,2017-18,Erik Pieters,Pieters,2
12,2017-18,Marc Muniesa,Muniesa,2
12,2017-18,Glen Johnson,Johnson,2
12,2017-18,Josh Tymon,Tymon,2
12,2017-18,Joe Allen,Allen,3
12,2017-18,Charlie Adam,Adam,3
12,2017-18,Glenn Whelan,Whelan,3
12,2017-18,Ibrahim Afellay,Afellay,3
12,2017-18,Xherdan Shaqiri,Shaqiri,3
12,2017-18,Giannelli Imbula,Imbula,3
12,2017-18,Bojan Krkic Perez,Bojan,3
12,2017-18,Ramadan Sobhi,Sobhi,3
12,2017-18,Darren Fletcher,Fletcher,3
12,2017-18,Peter Crouch,Crouch,4
12,2017-18,Mame Biram Diouf,Diouf,4
12,2017-18,Saido Berahino,Berahino,4
12,2017-18,Kevin Wimmer,Wimmer,2
12,2017-18,Eric Maxim Choupo-Moting,Choupo-Moting,3
12,2017-18,Jesé Rodríguez Ruiz,Jesé,3
12,2017-18,Bruno Martins Indi,Martins Indi,2
12,2017-18,Harry Souttar,Souttar,2
12,2017-18,Thomas Edwards,Edwards,2
12,2017-18,Julien Ngoy,Ngoy,4
12,2017-18,Jakob Haugaard,Haugaard,1
12,2017-18,Stephen Ireland,Ireland,3
12,2017-18,Moritz Bauer,Bauer,2
12,2017-18,Konstantinos Stafylidis,Stafylidis,2
12,2017-18,Papa Alioune Ndiaye,Badou Ndiaye,3
12,2017-18,Tyrese Campbell,Campbell,4
12,2017-18,Lasse Sorenson,Sorenson,3
12,2017-18,Andy King,King,3
12,2017-18,Lukasz Fabianski,Fabianski,1
12,2017-18,Kristoffer Nordfeldt,Nordfeldt,1
12,2017-18,Kyle Naughton,Naughton,2
12,2017-18,Angel Rangel,Rangel,2
12,2017-18,Federico Fernández,Fernández,2
12,2017-18,Stephen Kingsley,Kingsley,2
12,2017-18,Mike van der Hoorn,van der Hoorn,2
12,2017-18,Alfie Mawson,Mawson,2
12,2017-18,Martin Olsson,Olsson,2
12,2017-18,Wayne Routledge,Routledge,3
12,2017-18,Leon Britton,Britton,3
12,2017-18,Jay Fulton,Fulton,3
12,2017-18,Sung-yueng Ki,Ki Sung-yueng,3
12,2017-18,Jefferson Montero,Montero,3
12,2017-18,Leroy Fer,Fer,3
12,2017-18,Nathan Dyer,Dyer,3
12,2017-18,Tom Carroll,Carroll,3
12,2017-18,Modou Barrow,Barrow,3
12,2017-18,Luciano Narsingh,Narsingh,3
12,2017-18,Roque Mesa,Mesa,3
12,2017-18,Oliver McBurnie,McBurnie,4
12,2017-18,Jordan Ayew,Jordan Ayew,4
12,2017-18,Tammy Abraham,Abraham,4
